"ID"";""Código"";""Descrição"";""Unidade"";""NCM"";""Origem"";""Preço"";""Valor IPI fixo"";""Observações"";""Situação"";""Estoque"";""Preço de custo"";""Cód. no fornecedor"";""Fornecedor"";""Localização"";""Estoque máximo"";""Estoque mínimo"";""Peso líquido (Kg)"";""Peso bruto (Kg)"";""GTIN/EAN"";""GTIN/EAN da Embalagem"";""Largura do produto"";""Altura do Produto"";""Profundidade do produto"";""Data Validade"";""Descrição do Produto no Fornecedor"";""Descrição Complementar"";""Itens p/ caixa"";""Produto Variação"";""Tipo Produção"";""Classe de enquadramento do IPI"";""Código na Lista de Serviços"";""Tipo do item"";""Grupo de Tags/Tags"";""Tributos"";""Código Pai"";""Código Integração"";""Grupo de produtos"";""Marca"";""CEST"";""Volumes"";""Descrição Curta"";""Cross-Docking"";""URL Imagens Externas"";""Link Externo"";""Meses Garantia no Fornecedor"";""Clonar dados do pai"";""Condição do Produto"";""Frete Grátis"";""Número FCI"";""Vídeo"";""Departamento"";""Unidade de Medida"";""Preço de Compra"";""Valor base ICMS ST para retenção"";""Valor ICMS ST para retenção"";""Valor ICMS próprio do substituto"";""Categoria do produto"";""Informações Adicionais"
""16468827846"";""981	"";""BRINCO CORACAO VAZADO GRANDE LISO BANH OURO 18K- BR08623"";""UN"";""7113.20.00"";""0"";""59,90"";""0,00"";"""";""Ativo"";""1,00"";""11,15"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""11,15"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468825956"";""980	"";""BRINCO FESTA STRASS E MALHA RODIO BRANCO - BR6959"";""UN"";""7113.20.00"";""0"";""72,90"";""0,00"";"""";""Ativo"";""2,00"";""14,35"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""14,35"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468824955"";""979	"";""BRINCO FESTA STRASS E MALHA BANH OURO 18K- BR6959"";""UN"";""7113.20.00"";""0"";""84,90"";""0,00"";"""";""Ativo"";""1,00"";""17,21"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""17,21"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468823057"";""978	"";""BRINCO GR FESTA C PEDRA E MINI BOLINHAS RODIO BRANCO- BR7845"";""UN"";""7113.20.00"";""0"";""99,00"";""0,00"";"""";""Ativo"";""2,00"";""19,25"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""19,25"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468822465"";""977	"";""BRINCO GD FESTA C PEDRA E MINI BOLINHAS BANH OURO 18K- BR7845"";""UN"";""7113.20.00"";""0"";""115,90"";""0,00"";"""";""Ativo"";""1,00"";""23,84"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""23,84"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468820524"";""976	"";""BRINCO GRANDE CORACAO GRAVADO VAZA"";""UN"";""7113.20.00"";""0"";""56,90"";""0,00"";"""";""Ativo"";""1,00"";""11,27"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""11,27"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468818359"";""975	"";""BRINCO GRANDE CORACAO VAZADO C CORRENTE BANH OURO18K- BR06069"";""UN"";""7113.20.00"";""0"";""65,90"";""0,00"";"""";""Ativo"";""1,00"";""13,26"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""13,26"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468780697"";""974	"";""BRINCO GRANDE 3 FIOS C CORACAO COLOR RODIO BRANCO -BR6878"";""UN"";""7113.20.00"";""0"";""74,90"";""0,00"";"""";""Ativo"";""2,00"";""14,68"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""14,68"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468779224"";""973	"";""BRINCO GRANDE 3 FIOS C CORACAO COLOR BANH OURO 18K- BR6878"";""UN"";""7113.20.00"";""0"";""89,90"";""0,00"";"""";""Ativo"";""1,00"";""17,54"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""17,54"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468768048"";""972	"";""BRINCO CRUZ COM PEDRAS STRASS RODIO BRANCO - BR4352"";""UN"";""7113.20.00"";""0"";""59,90"";""0,00"";"""";""Ativo"";""2,00"";""11,44"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""11,44"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468766649"";""971	"";""BRINCO CRUZ COM PEDRAS STRASS BANH OURO 18K- BR4352"";""UN"";""7113.20.00"";""0"";""64,90"";""0,00"";"""";""Ativo"";""5,00"";""14,05"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""14,05"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468762775"";""970	"";""BRINCO FE RODIO BRANCO - BR4350"";""UN"";""7113.20.00"";""0"";""25,90"";""0,00"";"""";""Ativo"";""1,00"";""4,95"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""4,95"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468743456"";""969	"";""BRINCO ARGOLA ARTICULADO LISO MED RODIO BRANCO - BRX199"";""UN"";""7113.20.00"";""0"";""59,90"";""0,00"";"""";""Ativo"";""2,00"";""11,93"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""11,93"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468740848"";""968	"";""BRINCO ARGOLA ARTICULADO LISO MD BANH OURO 18K - BRX199"";""UN"";""7113.20.00"";""0"";""69,90"";""0,00"";"""";""Ativo"";""2,00"";""14,17"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""14,17"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468738356"";""967	"";""BRINCO ARGOLA ARTICULADO LISO G RODIO BRANCO - BRX226G"";""UN"";""7113.20.00"";""0"";""67,90"";""0,00"";"""";""Ativo"";""1,00"";""13,14"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""13,14"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468735601"";""966	"";""BRINCO ARGOLA  ARTICULADO LISO G BANH OURO 18K - BRX226G"";""UN"";""7113.20.00"";""0"";""78,90"";""0,00"";"""";""Ativo"";""2,00"";""15,63"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""15,63"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468723202"";""965	"";""BRINCO ARGOLA DUPLA TRAB E CRAVEJADA RODIO BRANCO- BRX487"";""UN"";""7113.20.00"";""0"";""109,90"";""0,00"";"""";""Ativo"";""2,00"";""22,05"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""22,05"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468721421"";""964	"";""BRINCO ARGOLA DUPLA TRAB E CRAVEJADA BANH OURO 18K- BRX487"";""UN"";""7113.20.00"";""0"";""124,90"";""0,00"";"""";""Ativo"";""1,00"";""26,03"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""26,03"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468719534"";""963	"";""BRINCO ARGOLA TORCIDA CRAVEJADA RODIO BRANCO - GFBR700"";""UN"";""7113.20.00"";""0"";""129,90"";""0,00"";"""";""Ativo"";""1,00"";""26,29"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""26,29"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468717804"";""962	"";""BRINCO ARGOLA TORCIDA CRAVEJADA BANH OURO 18K - GFBR700"";""UN"";""7113.20.00"";""0"";""145,00"";""0,00"";"""";""Ativo"";""2,00"";""30,64"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""30,64"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468712943"";""961	"";""BRINCO ESPIRITO SANTO RODIO BRANCO - BR01935"";""UN"";""7113.20.00"";""0"";""39,90"";""0,00"";"""";""Ativo"";""2,00"";""6,71"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""6,71"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468709947"";""960	"";""BRINCO ESPÍRITO SANTO BANH OURO 18K - BR01935"";""UN"";""7113.20.00"";""0"";""49,90"";""0,00"";"""";""Ativo"";""6,00"";""8,32"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""8,32"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468476216"";""959	"";""CONJUNTO COLAR E BRINCO GOTA GRANDE RODIO BRANCO -GFCJ13"";""UN"";""7113.20.00"";""0"";""169,00"";""0,00"";"""";""Ativo"";""4,00"";""31,73"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""31,73"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468472449"";""958	"";""CONJUNTO COLAR E BRINCO GOTA GRANDE BANHADO OURO18K- GFCJ13"";""UN"";""7113.20.00"";""0"";""199,00"";""0,00"";"""";""Ativo"";""6,00"";""46,66"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""46,66"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468409238"";""957	"";""CONJUNTO COL E BRI REDONDO ZIRC CRAVEJADO RODIO BRANCO- GF8661"";""UN"";""7113.20.00"";""0"";""139,90"";""0,00"";"""";""Ativo"";""2,00"";""25,30"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""25,30"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468396163"";""956	"";""CONJUNTO COL E BRI REDONDO ZIRC CRAVEJADO BANH OURO 18K- GF8661"";""UN"";""7113.20.00"";""0"";""169,00"";""0,00"";"""";""Ativo"";""2,00"";""33,53"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""33,53"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468384238"";""955	"";""CONJUNTO COL E BRI GOTA FIO TORC C ZIRC RODIO BRANCO- GF8983"";""UN"";""7113.20.00"";""0"";""145,90"";""0,00"";"""";""Ativo"";""1,00"";""27,01"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""27,01"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468375505"";""954	"";""CONJUNTO COL E BRI GOTA FIO TORC C ZIRC BANH OURO 18K - GF8983"";""UN"";""7113.20.00"";""0"";""189,00"";""0,00"";"""";""Ativo"";""3,00"";""37,62"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""37,62"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468276590"";""953	"";""CONJUNTO COL E BRI RED CRAVEJADO RODIO BRANCO- GF9016"";""UN"";""7113.20.00"";""0"";""169,00"";""0,00"";"""";""Ativo"";""3,00"";""32,83"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""32,83"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468273545"";""952	"";""CONJUNTO COL E BRINCO RED CRAVEJADO BANH OURO - GF9016"";""UN"";""7113.20.00"";""0"";""198,00"";""0,00"";"""";""Ativo"";""3,00"";""42,61"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""42,61"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468261731"";""951	"";""CONJUNTO COL E BRI FLOR COM GOTA BANH OURO 18K- GF9127"";""UN"";""7113.20.00"";""0"";""209,90"";""0,00"";"""";""Ativo"";""1,00"";""57,24"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""57,24"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468238173"";""950	"";""CONJUNTO COL E BRI CORACAO C MICRO ZIRC RODIO BRANCO- CJ00054"";""UN"";""7113.20.00"";""0"";""159,00"";""0,00"";"""";""Ativo"";""0,00"";""18,75"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""18,75"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468236752"";""949	"";""CONJUNTO COL E BRI CORACAO C MICRO ZIRC BANH OURO18K- CJ00054"";""UN"";""7113.20.00"";""0"";""189,00"";""0,00"";"""";""Ativo"";""3,00"";""38,69"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""38,69"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468234274"";""948	"";""CONJUNTO COLAR E BRINCO GOTA COLOR RODIO BRANCO - CJ00114"";""UN"";""7113.20.00"";""0"";""99,90"";""0,00"";"""";""Ativo"";""2,00"";""18,75"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""18,75"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468231767"";""947	"";""CONJUNTO COLAR E BRINCO GOTA COLOR BANH OURO 18K- CJ00114"";""UN"";""7113.20.00"";""0"";""139,90"";""0,00"";"""";""Ativo"";""5,00"";""27,20"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""27,20"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16468225539"";""946	"";""BRINCO ARGOLA MED LARGA MEIO JATEADO RODIO BRANCO- BR06197"";""UN"";""7113.20.00"";""0"";""54,90"";""0,00"";"""";""Ativo"";""1,00"";""54,90"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMI JOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""54,90"";""0,0000"";""0,0000"";""0,0000"";"""";""""
